"x" "y" "dist.to.edge"
-2296.875 140.625 1641
-2203.125 140.625 1641
-2109.375 140.625 1641
-2015.625 140.625 1641
-1921.875 140.625 1641
-1828.125 140.625 1641
-1734.375 140.625 1641
-1640.625 140.625 1641
-1546.875 140.625 1641
-1453.125 140.625 1641
-1359.375 140.625 1641
-1265.625 140.625 1641
-1171.875 140.625 1641
-1078.125 140.625 1641
-984.375 140.625 1641
-890.625 140.625 1641
-796.875 140.625 1641
-703.125 140.625 1641
-609.375 140.625 1641
-515.625 140.625 1641
-421.875 140.625 1641
-328.125 140.625 1641
-234.375 140.625 1641
-140.625 140.625 1641
-46.875 140.625 1641
46.875 140.625 1641
140.625 140.625 1641
234.375 140.625 1641
328.125 140.625 1641
421.875 140.625 1641
515.625 140.625 1641
609.375 140.625 1641
703.125 140.625 1641
796.875 140.625 1641
890.625 140.625 1641
984.375 140.625 1641
1078.125 140.625 1641
1171.875 140.625 1641
1265.625 140.625 1641
1359.375 140.625 1641
1453.125 140.625 1641
1546.875 140.625 1641
1640.625 140.625 1641
1734.375 140.625 1641
1828.125 140.625 1641
1921.875 140.625 1641
2015.625 140.625 1641
2109.375 140.625 1641
2203.125 140.625 1641
2296.875 140.625 1641
2390.625 140.625 1641
2484.375 140.625 1641
2578.125 140.625 1641
2671.875 140.625 1641
2765.625 140.625 1641
2859.375 140.625 1641
2953.125 140.625 1641
-2953.125 234.375 1734
-2859.375 234.375 1734
-2765.625 234.375 1734
-2671.875 234.375 1734
-2578.125 234.375 1734
-2484.375 234.375 1734
-2390.625 234.375 1734
-2296.875 234.375 1734
-2203.125 234.375 1734
-2109.375 234.375 1734
-2015.625 234.375 1734
-1921.875 234.375 1734
-1828.125 234.375 1734
-1734.375 234.375 1734
-1640.625 234.375 1734
-1546.875 234.375 1734
-1453.125 234.375 1734
-1359.375 234.375 1734
-1265.625 234.375 1734
-1171.875 234.375 1734
-1078.125 234.375 1734
-984.375 234.375 1734
-890.625 234.375 1734
-796.875 234.375 1734
-703.125 234.375 1734
-609.375 234.375 1734
-515.625 234.375 1734
-421.875 234.375 1734
-328.125 234.375 1734
-234.375 234.375 1734
-140.625 234.375 1734
-46.875 234.375 1734
46.875 234.375 1734
140.625 234.375 1734
234.375 234.375 1734
328.125 234.375 1734
421.875 234.375 1734
515.625 234.375 1734
609.375 234.375 1734
703.125 234.375 1734
796.875 234.375 1734
890.625 234.375 1734
984.375 234.375 1734
1078.125 234.375 1734
1171.875 234.375 1734
1265.625 234.375 1734
1359.375 234.375 1734
1453.125 234.375 1734
1546.875 234.375 1734
1640.625 234.375 1734
1734.375 234.375 1734
1828.125 234.375 1734
1921.875 234.375 1734
2015.625 234.375 1734
2109.375 234.375 1734
2203.125 234.375 1734
2296.875 234.375 1734
2390.625 234.375 1734
2484.375 234.375 1734
2578.125 234.375 1734
2671.875 234.375 1734
2765.625 234.375 1734
2859.375 234.375 1734
2953.125 234.375 1734
-2953.125 328.125 1828
-2859.375 328.125 1828
-2765.625 328.125 1828
-2671.875 328.125 1828
-2578.125 328.125 1828
-2484.375 328.125 1828
-2390.625 328.125 1828
-2296.875 328.125 1828
-2203.125 328.125 1828
-2109.375 328.125 1828
-2015.625 328.125 1828
-1921.875 328.125 1828
-1828.125 328.125 1828
-1734.375 328.125 1828
-1640.625 328.125 1828
-1546.875 328.125 1828
-1453.125 328.125 1828
-1359.375 328.125 1828
-1265.625 328.125 1828
-1171.875 328.125 1828
-1078.125 328.125 1828
-984.375 328.125 1828
-890.625 328.125 1828
-796.875 328.125 1828
-703.125 328.125 1828
-609.375 328.125 1828
-515.625 328.125 1828
-421.875 328.125 1828
-328.125 328.125 1828
-234.375 328.125 1828
-140.625 328.125 1828
-46.875 328.125 1828
46.875 328.125 1828
140.625 328.125 1828
234.375 328.125 1828
328.125 328.125 1828
421.875 328.125 1828
515.625 328.125 1828
609.375 328.125 1828
703.125 328.125 1828
796.875 328.125 1828
890.625 328.125 1828
984.375 328.125 1828
1078.125 328.125 1828
1171.875 328.125 1828
1265.625 328.125 1828
1359.375 328.125 1828
1453.125 328.125 1828
1546.875 328.125 1828
1640.625 328.125 1828
1734.375 328.125 1828
1828.125 328.125 1828
1921.875 328.125 1828
2015.625 328.125 1828
2109.375 328.125 1828
2203.125 328.125 1828
2296.875 328.125 1828
2390.625 328.125 1828
2484.375 328.125 1828
2578.125 328.125 1828
2671.875 328.125 1828
2765.625 328.125 1828
2859.375 328.125 1828
2953.125 328.125 1828
-2953.125 421.875 1922
-2859.375 421.875 1922
-2765.625 421.875 1922
-2671.875 421.875 1922
-2578.125 421.875 1922
-2484.375 421.875 1922
-2390.625 421.875 1922
-2296.875 421.875 1922
-2203.125 421.875 1922
-2109.375 421.875 1922
-2015.625 421.875 1922
-1921.875 421.875 1922
-1828.125 421.875 1922
-1734.375 421.875 1922
-1640.625 421.875 1922
-1546.875 421.875 1922
-1453.125 421.875 1922
-1359.375 421.875 1922
-1265.625 421.875 1922
-1171.875 421.875 1922
-1078.125 421.875 1922
-984.375 421.875 1922
-890.625 421.875 1922
-796.875 421.875 1922
-703.125 421.875 1922
-609.375 421.875 1922
-515.625 421.875 1922
-421.875 421.875 1922
-328.125 421.875 1922
-234.375 421.875 1922
-140.625 421.875 1922
-46.875 421.875 1922
46.875 421.875 1922
140.625 421.875 1922
234.375 421.875 1922
328.125 421.875 1922
421.875 421.875 1922
515.625 421.875 1922
609.375 421.875 1922
703.125 421.875 1922
796.875 421.875 1922
890.625 421.875 1922
984.375 421.875 1922
1078.125 421.875 1922
1171.875 421.875 1922
1265.625 421.875 1922
1359.375 421.875 1922
1453.125 421.875 1922
1546.875 421.875 1922
1640.625 421.875 1922
1734.375 421.875 1922
1828.125 421.875 1922
1921.875 421.875 1922
2015.625 421.875 1922
2109.375 421.875 1922
2203.125 421.875 1922
2296.875 421.875 1922
2390.625 421.875 1922
2484.375 421.875 1922
2578.125 421.875 1922
2671.875 421.875 1922
2765.625 421.875 1922
2859.375 421.875 1922
2953.125 421.875 1922
-2953.125 515.625 2016
-2859.375 515.625 2016
-2765.625 515.625 2016
-2671.875 515.625 2016
-2578.125 515.625 2016
-2484.375 515.625 2016
-2390.625 515.625 2016
-2296.875 515.625 2016
-2203.125 515.625 2016
-2109.375 515.625 2016
-2015.625 515.625 2016
-1921.875 515.625 2016
-1828.125 515.625 2016
-1734.375 515.625 2016
-1640.625 515.625 2016
-1546.875 515.625 2016
-1453.125 515.625 2016
-1359.375 515.625 2016
-1265.625 515.625 2016
-1171.875 515.625 2016
-1078.125 515.625 2016
-984.375 515.625 2016
-890.625 515.625 2016
-796.875 515.625 2016
-703.125 515.625 2016
-609.375 515.625 2016
-515.625 515.625 2016
-421.875 515.625 2016
-328.125 515.625 2016
-234.375 515.625 2016
-140.625 515.625 2016
-46.875 515.625 2016
46.875 515.625 2016
140.625 515.625 2016
234.375 515.625 2016
328.125 515.625 2016
421.875 515.625 2016
515.625 515.625 2016
609.375 515.625 2016
703.125 515.625 2016
796.875 515.625 2016
890.625 515.625 2016
984.375 515.625 2016
1078.125 515.625 2016
1171.875 515.625 2016
1265.625 515.625 2016
1359.375 515.625 2016
1453.125 515.625 2016
1546.875 515.625 2016
1640.625 515.625 2016
1734.375 515.625 2016
1828.125 515.625 2016
1921.875 515.625 2016
2015.625 515.625 2016
2109.375 515.625 2016
2203.125 515.625 2016
2296.875 515.625 2016
2390.625 515.625 2016
2484.375 515.625 2016
2578.125 515.625 2016
2671.875 515.625 2016
2765.625 515.625 2016
2859.375 515.625 2016
2953.125 515.625 2016
-2953.125 609.375 2109
-2859.375 609.375 2109
-2765.625 609.375 2109
-2671.875 609.375 2109
-2578.125 609.375 2109
-2484.375 609.375 2109
-2390.625 609.375 2109
-2296.875 609.375 2109
-2203.125 609.375 2109
-2109.375 609.375 2109
-2015.625 609.375 2109
-1921.875 609.375 2109
-1828.125 609.375 2109
-1734.375 609.375 2109
-1640.625 609.375 2109
-1546.875 609.375 2109
-1453.125 609.375 2109
-1359.375 609.375 2109
-1265.625 609.375 2109
-1171.875 609.375 2109
-1078.125 609.375 2109
-984.375 609.375 2109
-890.625 609.375 2109
-796.875 609.375 2109
-703.125 609.375 2109
-609.375 609.375 2109
-515.625 609.375 2109
-421.875 609.375 2109
-328.125 609.375 2109
-234.375 609.375 2109
-140.625 609.375 2109
-46.875 609.375 2109
46.875 609.375 2109
140.625 609.375 2109
234.375 609.375 2109
328.125 609.375 2109
421.875 609.375 2109
515.625 609.375 2109
609.375 609.375 2109
703.125 609.375 2109
796.875 609.375 2109
890.625 609.375 2109
984.375 609.375 2109
1078.125 609.375 2109
1171.875 609.375 2109
1265.625 609.375 2109
1359.375 609.375 2109
1453.125 609.375 2109
1546.875 609.375 2109
1640.625 609.375 2109
1734.375 609.375 2109
1828.125 609.375 2109
1921.875 609.375 2109
2015.625 609.375 2109
2109.375 609.375 2109
2203.125 609.375 2109
2296.875 609.375 2109
2390.625 609.375 2109
2484.375 609.375 2109
2578.125 609.375 2109
2671.875 609.375 2109
2765.625 609.375 2109
2859.375 609.375 2109
2953.125 609.375 2109
-2953.125 703.125 2203
-2859.375 703.125 2203
-2765.625 703.125 2203
-2671.875 703.125 2203
-2578.125 703.125 2203
-2484.375 703.125 2203
-2390.625 703.125 2203
-2296.875 703.125 2203
-2203.125 703.125 2203
-2109.375 703.125 2203
-2015.625 703.125 2203
-1921.875 703.125 2203
-1828.125 703.125 2203
-1734.375 703.125 2203
-1640.625 703.125 2203
-1546.875 703.125 2203
-1453.125 703.125 2203
-1359.375 703.125 2203
-1265.625 703.125 2203
-1171.875 703.125 2203
-1078.125 703.125 2203
-984.375 703.125 2203
-890.625 703.125 2203
-796.875 703.125 2203
-703.125 703.125 2203
-609.375 703.125 2203
-515.625 703.125 2203
-421.875 703.125 2203
-328.125 703.125 2203
-234.375 703.125 2203
-140.625 703.125 2203
-46.875 703.125 2203
46.875 703.125 2203
140.625 703.125 2203
234.375 703.125 2203
328.125 703.125 2203
421.875 703.125 2203
515.625 703.125 2203
609.375 703.125 2203
703.125 703.125 2203
796.875 703.125 2203
890.625 703.125 2203
984.375 703.125 2203
1078.125 703.125 2203
1171.875 703.125 2203
1265.625 703.125 2203
1359.375 703.125 2203
1453.125 703.125 2203
1546.875 703.125 2203
1640.625 703.125 2203
1734.375 703.125 2203
1828.125 703.125 2203
1921.875 703.125 2203
2015.625 703.125 2203
2109.375 703.125 2203
2203.125 703.125 2203
2296.875 703.125 2203
2390.625 703.125 2203
2484.375 703.125 2203
2578.125 703.125 2203
2671.875 703.125 2203
2765.625 703.125 2203
2859.375 703.125 2203
2953.125 703.125 2203
-2953.125 796.875 2297
-2859.375 796.875 2297
-2765.625 796.875 2297
-2671.875 796.875 2297
-2578.125 796.875 2297
-2484.375 796.875 2297
-2390.625 796.875 2297
-2296.875 796.875 2297
-2203.125 796.875 2297
-2109.375 796.875 2297
-2015.625 796.875 2297
-1921.875 796.875 2297
-1828.125 796.875 2297
-1734.375 796.875 2297
-1640.625 796.875 2297
-1546.875 796.875 2297
-1453.125 796.875 2297
-1359.375 796.875 2297
-1265.625 796.875 2297
-1171.875 796.875 2297
-1078.125 796.875 2297
-984.375 796.875 2297
-890.625 796.875 2297
-796.875 796.875 2297
-703.125 796.875 2297
-609.375 796.875 2297
-515.625 796.875 2297
-421.875 796.875 2297
-328.125 796.875 2297
-234.375 796.875 2297
-140.625 796.875 2297
-46.875 796.875 2297
46.875 796.875 2297
140.625 796.875 2297
234.375 796.875 2297
328.125 796.875 2297
421.875 796.875 2297
515.625 796.875 2297
609.375 796.875 2297
703.125 796.875 2297
796.875 796.875 2297
890.625 796.875 2297
984.375 796.875 2297
1078.125 796.875 2297
1171.875 796.875 2297
1265.625 796.875 2297
1359.375 796.875 2297
1453.125 796.875 2297
1546.875 796.875 2297
1640.625 796.875 2297
1734.375 796.875 2297
1828.125 796.875 2297
1921.875 796.875 2297
2015.625 796.875 2297
2109.375 796.875 2297
2203.125 796.875 2297
2296.875 796.875 2297
2390.625 796.875 2297
2484.375 796.875 2297
2578.125 796.875 2297
2671.875 796.875 2297
2765.625 796.875 2297
2859.375 796.875 2297
2953.125 796.875 2297
-2953.125 890.625 2391
-2859.375 890.625 2391
-2765.625 890.625 2391
-2671.875 890.625 2391
-2578.125 890.625 2391
-2484.375 890.625 2391
-2390.625 890.625 2391
-2296.875 890.625 2391
-2203.125 890.625 2391
-2109.375 890.625 2391
-2015.625 890.625 2391
-1921.875 890.625 2391
-1828.125 890.625 2391
-1734.375 890.625 2391
-1640.625 890.625 2391
-1546.875 890.625 2391
-1453.125 890.625 2391
-1359.375 890.625 2391
-1265.625 890.625 2391
-1171.875 890.625 2391
-1078.125 890.625 2391
-984.375 890.625 2391
-890.625 890.625 2391
-796.875 890.625 2391
-703.125 890.625 2391
-609.375 890.625 2391
-515.625 890.625 2391
-421.875 890.625 2391
-328.125 890.625 2391
-234.375 890.625 2391
-140.625 890.625 2391
-46.875 890.625 2391
46.875 890.625 2391
140.625 890.625 2391
234.375 890.625 2391
328.125 890.625 2391
421.875 890.625 2391
515.625 890.625 2391
609.375 890.625 2391
703.125 890.625 2391
796.875 890.625 2391
890.625 890.625 2391
984.375 890.625 2391
1078.125 890.625 2391
1171.875 890.625 2391
1265.625 890.625 2391
1359.375 890.625 2391
1453.125 890.625 2391
1546.875 890.625 2391
1640.625 890.625 2391
1734.375 890.625 2391
1828.125 890.625 2391
1921.875 890.625 2391
2015.625 890.625 2391
2109.375 890.625 2391
2203.125 890.625 2391
2296.875 890.625 2391
2390.625 890.625 2391
2484.375 890.625 2391
2578.125 890.625 2391
2671.875 890.625 2391
2765.625 890.625 2391
2859.375 890.625 2391
2953.125 890.625 2391
-2953.125 984.375 2484
-2859.375 984.375 2484
-2765.625 984.375 2484
-2671.875 984.375 2484
-2578.125 984.375 2484
-2484.375 984.375 2484
-2390.625 984.375 2484
-2296.875 984.375 2484
-2203.125 984.375 2484
-2109.375 984.375 2484
-2015.625 984.375 2484
-1921.875 984.375 2484
-1828.125 984.375 2484
-1734.375 984.375 2484
-1640.625 984.375 2484
-1546.875 984.375 2484
-1453.125 984.375 2484
-1359.375 984.375 2484
-1265.625 984.375 2484
-1171.875 984.375 2484
-1078.125 984.375 2484
-984.375 984.375 2484
-890.625 984.375 2484
-796.875 984.375 2484
-703.125 984.375 2484
-609.375 984.375 2484
-515.625 984.375 2484
-421.875 984.375 2484
-328.125 984.375 2484
-234.375 984.375 2484
-140.625 984.375 2484
-46.875 984.375 2484
46.875 984.375 2484
140.625 984.375 2484
234.375 984.375 2484
328.125 984.375 2484
421.875 984.375 2484
515.625 984.375 2484
609.375 984.375 2484
703.125 984.375 2484
796.875 984.375 2484
890.625 984.375 2484
984.375 984.375 2484
1078.125 984.375 2484
1171.875 984.375 2484
1265.625 984.375 2484
1359.375 984.375 2484
1453.125 984.375 2484
1546.875 984.375 2484
1640.625 984.375 2484
1734.375 984.375 2484
1828.125 984.375 2484
1921.875 984.375 2484
2015.625 984.375 2484
2109.375 984.375 2484
2203.125 984.375 2484
2296.875 984.375 2484
2390.625 984.375 2484
2484.375 984.375 2484
2578.125 984.375 2484
2671.875 984.375 2484
2765.625 984.375 2484
2859.375 984.375 2484
2953.125 984.375 2484
-2953.125 1078.125 2578
-2859.375 1078.125 2578
-2765.625 1078.125 2578
-2671.875 1078.125 2578
-2578.125 1078.125 2578
-2484.375 1078.125 2578
-2390.625 1078.125 2578
-2296.875 1078.125 2578
-2203.125 1078.125 2578
-2109.375 1078.125 2578
-2015.625 1078.125 2578
-1921.875 1078.125 2578
-1828.125 1078.125 2578
-1734.375 1078.125 2578
-1640.625 1078.125 2578
-1546.875 1078.125 2578
-1453.125 1078.125 2578
-1359.375 1078.125 2578
-1265.625 1078.125 2578
-1171.875 1078.125 2578
-1078.125 1078.125 2578
-984.375 1078.125 2578
-890.625 1078.125 2578
-796.875 1078.125 2578
-703.125 1078.125 2578
-609.375 1078.125 2578
-515.625 1078.125 2578
-421.875 1078.125 2578
-328.125 1078.125 2578
-234.375 1078.125 2578
-140.625 1078.125 2578
-46.875 1078.125 2578
46.875 1078.125 2578
140.625 1078.125 2578
234.375 1078.125 2578
328.125 1078.125 2578
421.875 1078.125 2578
515.625 1078.125 2578
609.375 1078.125 2578
703.125 1078.125 2578
796.875 1078.125 2578
890.625 1078.125 2578
984.375 1078.125 2578
1078.125 1078.125 2578
1171.875 1078.125 2578
1265.625 1078.125 2578
1359.375 1078.125 2578
1453.125 1078.125 2578
1546.875 1078.125 2578
1640.625 1078.125 2578
1734.375 1078.125 2578
1828.125 1078.125 2578
1921.875 1078.125 2578
2015.625 1078.125 2578
2109.375 1078.125 2578
2203.125 1078.125 2578
2296.875 1078.125 2578
2390.625 1078.125 2578
2484.375 1078.125 2578
2578.125 1078.125 2578
2671.875 1078.125 2578
2765.625 1078.125 2578
2859.375 1078.125 2578
2953.125 1078.125 2578
-2953.125 1171.875 2672
-2859.375 1171.875 2672
-2765.625 1171.875 2672
-2671.875 1171.875 2672
-2578.125 1171.875 2672
-2484.375 1171.875 2672
-2390.625 1171.875 2672
-2296.875 1171.875 2672
-2203.125 1171.875 2672
-2109.375 1171.875 2672
-2015.625 1171.875 2672
-1921.875 1171.875 2672
-1828.125 1171.875 2672
-1734.375 1171.875 2672
-1640.625 1171.875 2672
-1546.875 1171.875 2672
-1453.125 1171.875 2672
-1359.375 1171.875 2672
-1265.625 1171.875 2672
-1171.875 1171.875 2672
-1078.125 1171.875 2672
-984.375 1171.875 2672
-890.625 1171.875 2672
-796.875 1171.875 2672
-703.125 1171.875 2672
-609.375 1171.875 2672
-515.625 1171.875 2672
-421.875 1171.875 2672
-328.125 1171.875 2672
-234.375 1171.875 2672
-140.625 1171.875 2672
-46.875 1171.875 2672
46.875 1171.875 2672
140.625 1171.875 2672
234.375 1171.875 2672
328.125 1171.875 2672
421.875 1171.875 2672
515.625 1171.875 2672
609.375 1171.875 2672
703.125 1171.875 2672
796.875 1171.875 2672
890.625 1171.875 2672
984.375 1171.875 2672
1078.125 1171.875 2672
1171.875 1171.875 2672
1265.625 1171.875 2672
1359.375 1171.875 2672
1453.125 1171.875 2672
1546.875 1171.875 2672
1640.625 1171.875 2672
1734.375 1171.875 2672
1828.125 1171.875 2672
1921.875 1171.875 2672
2015.625 1171.875 2672
2109.375 1171.875 2672
2203.125 1171.875 2672
2296.875 1171.875 2672
2390.625 1171.875 2672
2484.375 1171.875 2672
2578.125 1171.875 2672
2671.875 1171.875 2672
2765.625 1171.875 2672
2859.375 1171.875 2672
2953.125 1171.875 2672
-2953.125 1265.625 2766
-2859.375 1265.625 2766
-2765.625 1265.625 2766
-2671.875 1265.625 2766
-2578.125 1265.625 2766
-2484.375 1265.625 2766
-2390.625 1265.625 2766
-2296.875 1265.625 2766
-2203.125 1265.625 2766
-2109.375 1265.625 2766
-2015.625 1265.625 2766
-1921.875 1265.625 2766
-1828.125 1265.625 2766
-1734.375 1265.625 2766
-1640.625 1265.625 2766
-1546.875 1265.625 2766
-1453.125 1265.625 2766
-1359.375 1265.625 2766
-1265.625 1265.625 2766
-1171.875 1265.625 2766
-1078.125 1265.625 2766
-984.375 1265.625 2766
-890.625 1265.625 2766
-796.875 1265.625 2766
-703.125 1265.625 2766
-609.375 1265.625 2766
-515.625 1265.625 2766
-421.875 1265.625 2766
-328.125 1265.625 2766
-234.375 1265.625 2766
-140.625 1265.625 2766
-46.875 1265.625 2766
46.875 1265.625 2766
140.625 1265.625 2766
234.375 1265.625 2766
328.125 1265.625 2766
421.875 1265.625 2766
515.625 1265.625 2766
609.375 1265.625 2766
703.125 1265.625 2766
796.875 1265.625 2766
890.625 1265.625 2766
984.375 1265.625 2766
1078.125 1265.625 2766
1171.875 1265.625 2766
1265.625 1265.625 2766
1359.375 1265.625 2766
1453.125 1265.625 2766
1546.875 1265.625 2766
1640.625 1265.625 2766
1734.375 1265.625 2766
1828.125 1265.625 2766
1921.875 1265.625 2766
2015.625 1265.625 2766
2109.375 1265.625 2766
2203.125 1265.625 2766
2296.875 1265.625 2766
2390.625 1265.625 2766
2484.375 1265.625 2766
2578.125 1265.625 2766
2671.875 1265.625 2766
2765.625 1265.625 2766
2859.375 1265.625 2766
2953.125 1265.625 2766
-2953.125 1359.375 2859
-2859.375 1359.375 2859
-2765.625 1359.375 2859
-2671.875 1359.375 2859
-2578.125 1359.375 2859
-2484.375 1359.375 2859
-2390.625 1359.375 2859
-2296.875 1359.375 2859
-2203.125 1359.375 2859
-2109.375 1359.375 2859
-2015.625 1359.375 2859
-1921.875 1359.375 2859
-1828.125 1359.375 2859
-1734.375 1359.375 2859
-1640.625 1359.375 2859
-1546.875 1359.375 2859
-1453.125 1359.375 2859
-1359.375 1359.375 2859
-1265.625 1359.375 2859
-1171.875 1359.375 2859
-1078.125 1359.375 2859
-984.375 1359.375 2859
-890.625 1359.375 2859
-796.875 1359.375 2859
-703.125 1359.375 2859
-609.375 1359.375 2859
-515.625 1359.375 2859
-421.875 1359.375 2859
-328.125 1359.375 2859
-234.375 1359.375 2859
-140.625 1359.375 2859
-46.875 1359.375 2859
46.875 1359.375 2859
140.625 1359.375 2859
234.375 1359.375 2859
328.125 1359.375 2859
421.875 1359.375 2859
515.625 1359.375 2859
609.375 1359.375 2859
703.125 1359.375 2859
796.875 1359.375 2859
890.625 1359.375 2859
984.375 1359.375 2859
1078.125 1359.375 2859
1171.875 1359.375 2859
1265.625 1359.375 2859
1359.375 1359.375 2859
1453.125 1359.375 2859
1546.875 1359.375 2859
1640.625 1359.375 2859
1734.375 1359.375 2859
1828.125 1359.375 2859
1921.875 1359.375 2859
2015.625 1359.375 2859
2109.375 1359.375 2859
2203.125 1359.375 2859
2296.875 1359.375 2859
2390.625 1359.375 2859
2484.375 1359.375 2859
2578.125 1359.375 2859
2671.875 1359.375 2859
2765.625 1359.375 2859
2859.375 1359.375 2859
2953.125 1359.375 2859
-2953.125 1453.125 2953
-2859.375 1453.125 2953
-2765.625 1453.125 2953
-2671.875 1453.125 2953
-2578.125 1453.125 2953
-2484.375 1453.125 2953
-2390.625 1453.125 2953
-2296.875 1453.125 2953
-2203.125 1453.125 2953
-2109.375 1453.125 2953
-2015.625 1453.125 2953
-1921.875 1453.125 2953
-1828.125 1453.125 2953
-1734.375 1453.125 2953
-1640.625 1453.125 2953
-1546.875 1453.125 2953
-1453.125 1453.125 2953
-1359.375 1453.125 2953
-1265.625 1453.125 2953
-1171.875 1453.125 2953
-1078.125 1453.125 2953
-984.375 1453.125 2953
-890.625 1453.125 2953
-796.875 1453.125 2953
-703.125 1453.125 2953
-609.375 1453.125 2953
-515.625 1453.125 2953
-421.875 1453.125 2953
-328.125 1453.125 2953
-234.375 1453.125 2953
-140.625 1453.125 2953
-46.875 1453.125 2953
46.875 1453.125 2953
140.625 1453.125 2953
234.375 1453.125 2953
328.125 1453.125 2953
421.875 1453.125 2953
515.625 1453.125 2953
609.375 1453.125 2953
703.125 1453.125 2953
796.875 1453.125 2953
890.625 1453.125 2953
984.375 1453.125 2953
1078.125 1453.125 2953
1171.875 1453.125 2953
1265.625 1453.125 2953
1359.375 1453.125 2953
1453.125 1453.125 2953
1546.875 1453.125 2953
1640.625 1453.125 2953
1734.375 1453.125 2953
1828.125 1453.125 2953
1921.875 1453.125 2953
2015.625 1453.125 2953
2109.375 1453.125 2953
2203.125 1453.125 2953
2296.875 1453.125 2953
2390.625 1453.125 2953
2484.375 1453.125 2953
2578.125 1453.125 2953
2671.875 1453.125 2953
2765.625 1453.125 2953
2859.375 1453.125 2953
2953.125 1453.125 2953
-2953.125 1546.875 3047
-2859.375 1546.875 3047
-2765.625 1546.875 3047
-2671.875 1546.875 3047
-2578.125 1546.875 3047
-2484.375 1546.875 3047
-2390.625 1546.875 3047
-2296.875 1546.875 3047
-2203.125 1546.875 3047
-2109.375 1546.875 3047
-2015.625 1546.875 3047
-1921.875 1546.875 3047
-1828.125 1546.875 3047
-1734.375 1546.875 3047
-1640.625 1546.875 3047
-1546.875 1546.875 3047
-1453.125 1546.875 3047
-1359.375 1546.875 3047
-1265.625 1546.875 3047
-1171.875 1546.875 3047
-1078.125 1546.875 3047
-984.375 1546.875 3047
-890.625 1546.875 3047
-796.875 1546.875 3047
-703.125 1546.875 3047
-609.375 1546.875 3047
-515.625 1546.875 3047
-421.875 1546.875 3047
-328.125 1546.875 3047
-234.375 1546.875 3047
-140.625 1546.875 3047
-46.875 1546.875 3047
46.875 1546.875 3047
140.625 1546.875 3047
234.375 1546.875 3047
328.125 1546.875 3047
421.875 1546.875 3047
515.625 1546.875 3047
609.375 1546.875 3047
703.125 1546.875 3047
796.875 1546.875 3047
890.625 1546.875 3047
984.375 1546.875 3047
1078.125 1546.875 3047
1171.875 1546.875 3047
1265.625 1546.875 3047
1359.375 1546.875 3047
1453.125 1546.875 3047
1546.875 1546.875 3047
1640.625 1546.875 3047
1734.375 1546.875 3047
1828.125 1546.875 3047
1921.875 1546.875 3047
2015.625 1546.875 3047
2109.375 1546.875 3047
2203.125 1546.875 3047
2296.875 1546.875 3047
2390.625 1546.875 3047
2484.375 1546.875 3047
2578.125 1546.875 3047
2671.875 1546.875 3047
2765.625 1546.875 3047
2859.375 1546.875 3047
2953.125 1546.875 3047
-2953.125 1640.625 3141
-2859.375 1640.625 3141
-2765.625 1640.625 3141
-2671.875 1640.625 3141
-2578.125 1640.625 3141
-2484.375 1640.625 3141
-2390.625 1640.625 3141
-2296.875 1640.625 3141
-2203.125 1640.625 3141
-2109.375 1640.625 3141
-2015.625 1640.625 3141
-1921.875 1640.625 3141
-1828.125 1640.625 3141
-1734.375 1640.625 3141
-1640.625 1640.625 3141
-1546.875 1640.625 3141
-1453.125 1640.625 3141
-1359.375 1640.625 3141
-1265.625 1640.625 3141
-1171.875 1640.625 3141
-1078.125 1640.625 3141
-984.375 1640.625 3141
-890.625 1640.625 3141
-796.875 1640.625 3141
-703.125 1640.625 3141
-609.375 1640.625 3141
-515.625 1640.625 3141
-421.875 1640.625 3141
-328.125 1640.625 3141
-234.375 1640.625 3141
-140.625 1640.625 3141
-46.875 1640.625 3141
46.875 1640.625 3141
140.625 1640.625 3141
234.375 1640.625 3141
328.125 1640.625 3141
421.875 1640.625 3141
515.625 1640.625 3141
609.375 1640.625 3141
703.125 1640.625 3141
796.875 1640.625 3141
890.625 1640.625 3141
984.375 1640.625 3141
1078.125 1640.625 3141
1171.875 1640.625 3141
1265.625 1640.625 3141
1359.375 1640.625 3141
1453.125 1640.625 3141
1546.875 1640.625 3141
1640.625 1640.625 3141
1734.375 1640.625 3141
1828.125 1640.625 3141
1921.875 1640.625 3141
2015.625 1640.625 3141
2109.375 1640.625 3141
2203.125 1640.625 3141
2296.875 1640.625 3141
2390.625 1640.625 3141
2484.375 1640.625 3141
2578.125 1640.625 3141
2671.875 1640.625 3141
2765.625 1640.625 3141
2859.375 1640.625 3141
2953.125 1640.625 3141
-2953.125 1734.375 3234
-2859.375 1734.375 3234
-2765.625 1734.375 3234
-2671.875 1734.375 3234
-2578.125 1734.375 3234
-2484.375 1734.375 3234
-2390.625 1734.375 3234
-2296.875 1734.375 3234
-2203.125 1734.375 3234
-2109.375 1734.375 3234
-2015.625 1734.375 3234
-1921.875 1734.375 3234
-1828.125 1734.375 3234
-1734.375 1734.375 3234
-1640.625 1734.375 3234
-1546.875 1734.375 3234
-1453.125 1734.375 3234
-1359.375 1734.375 3234
-1265.625 1734.375 3234
-1171.875 1734.375 3234
-1078.125 1734.375 3234
-984.375 1734.375 3234
-890.625 1734.375 3234
-796.875 1734.375 3234
-703.125 1734.375 3234
-609.375 1734.375 3234
-515.625 1734.375 3234
-421.875 1734.375 3234
-328.125 1734.375 3234
